,News Outlet,User,Date,Tweet,Compound,Positive,Neutral,Negative,Tweet Ago
601,@NYTimes,Luanne Hanford,Sat Mar 10 22:40:25 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,2
602,@NYTimes,William Washington,Sat Mar 10 22:40:24 +0000 2018,"@nytimes For good or ill, a lot of the Trump voters hadn't voted for decades until he ran. People have to have a reason to vote.",0.0258,0.105,0.101,0.794,3
603,@NYTimes,QuestionEverything,Sat Mar 10 22:40:20 +0000 2018,RT @larryelder: “That’s why I carry a little plastic Obama doll in my purse. I pull him out every now and then to remind myself...you have…,0.0,0.0,0.0,1.0,4
604,@NYTimes,Victor Z Glenn,Sat Mar 10 22:40:19 +0000 2018,Followed up by an entertaining discussion with the hosts of the podcast #StillProcessing @jennydeluxe and… https://t.co/dKT5yePyDb,0.4404,0.162,0.0,0.838,5
605,@NYTimes,NewsJunkie101,Sat Mar 10 22:40:12 +0000 2018,RT @CarlosGSmith: My conversation w/the @nytimes-- “The bill doesn’t deal with the real problem at all: The problem is GUNS!” #Sayfie #Neve…,-0.69,0.0,0.222,0.778,6
606,@NYTimes,Belle,Sat Mar 10 22:40:10 +0000 2018,RT @NicolleDWallace: Wow - big deal:  “Trump Talks With Clinton Impeachment Lawyer About Aiding in Mueller Response” via @NYTimes https://t…,0.5859,0.174,0.0,0.826,7
607,@NYTimes,The Tweetwit,Sat Mar 10 22:40:09 +0000 2018,RT @SargeWhitney: @realDonaldTrump @palmbeachpost @miamiherald @washingtonpost @cnn @dcexaminer @usedgov @nytimes @MELANIATRUMP @IvankaTrum…,0.0,0.0,0.0,1.0,8
608,@NYTimes,News 365247,Sat Mar 10 22:40:08 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,9
609,@NYTimes,pete602,Sat Mar 10 22:40:08 +0000 2018,"Poll: Satisfaction with Trump economy reaches 17-year high

ICYMI @abc @cbs @nbc @cnn @pbs @msnbc @NYTimes… https://t.co/ryV7g7sspz",0.4767,0.215,0.0,0.785,10
610,@NYTimes,Peter J Pierre,Sat Mar 10 22:40:08 +0000 2018,RT @nytimes: A group of doctors in Quebec want the money that would have been used for their raises to go to nurses and health care workers…,0.5423,0.158,0.0,0.842,11
611,@NYTimes,THELONEWOLVES,Sat Mar 10 22:40:07 +0000 2018,@KatyTurNBC @SenatorMenendez @MSNBC @CNN @AriMelber @JoyAnnReid @CoryBooker @KamalaHarris @FBI @chrislhayes @maddow… https://t.co/nuCMxR14jj,0.0,0.0,0.0,1.0,12
612,@NYTimes,David Schæfer,Sat Mar 10 22:40:06 +0000 2018,"RT @kellymagsamen: I generally don’t think Steve Bannon should be made 10 feet tall, but this worries me.  And I think the @nytimes should…",-0.657,0.0,0.172,0.828,13
613,@NYTimes,NYT Retweeter,Sat Mar 10 22:40:05 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,14
614,@NYTimes,gladys quintero,Sat Mar 10 22:40:03 +0000 2018,@DraNils @Salud_VzlaAnons @Orion_fighter @codevida @DrWilfredoBello @CxMaxilo @nytimes @AguerridaMujer @wadihkho… https://t.co/ptsK69YrTA,0.0,0.0,0.0,1.0,15
615,@NYTimes,MarOficial®,Sat Mar 10 22:40:02 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,16
616,@NYTimes,p k n,Sat Mar 10 22:40:01 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,17
617,@NYTimes,Xseane 🌊,Sat Mar 10 22:40:00 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,18
618,@NYTimes,Jazzmanahn,Sat Mar 10 22:39:57 +0000 2018,RT @pashulman: The @nytimes should ditch its opinion columnists altogether and replace them with thematic columns with a rotating cast of h…,0.0,0.0,0.0,1.0,19
619,@NYTimes,Michael Rosato,Sat Mar 10 22:39:57 +0000 2018,@nytimes Like Truman ?,0.3612,0.556,0.0,0.444,20
620,@NYTimes,Ted  Pert,Sat Mar 10 22:39:54 +0000 2018,"RT @petefrt: For a Running Account of Trump Administration Accomplishment, see https://t.co/wLnDn0Fzuy

#MAGA 

@abc @cbs @nbc @cnn @pbs @m…",0.0,0.0,0.0,1.0,21
621,@NYTimes,𝖘𝖚𝖕𝖊𝖗 𝖈𝖍𝖑𝖔𝖊,Sat Mar 10 22:39:54 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,22
622,@NYTimes,Adriana Fernanda Moreno Tenorio,Sat Mar 10 22:39:52 +0000 2018,"RT @nytimes: “It’s more than just racist,” one activist said. “It celebrates human subjugation.” https://t.co/eHZNoiKExV",0.5719,0.209,0.0,0.791,23
623,@NYTimes,VivBWoke,Sat Mar 10 22:39:48 +0000 2018,"RT @nytimes: John Kelly thwarted a plan by the EPA chief Scott Pruitt, to hold military-style debates challenging climate change science ht…",0.128,0.074,0.051,0.876,24
624,@NYTimes,Duran R Cribbs,Sat Mar 10 22:39:47 +0000 2018,RT @nytimes: Here are some of the highlights of the past week https://t.co/9cec4Q183M,0.0,0.0,0.0,1.0,25
625,@NYTimes,Numb,Sat Mar 10 22:39:45 +0000 2018,"RT @nytimes: One year ago today, the invasion of the toddlers https://t.co/Tdov9NdtSA",0.0,0.0,0.0,1.0,26
626,@NYTimes,Barbara Byrne 👻 💂,Sat Mar 10 22:39:45 +0000 2018,@PaulHollywood @malejudge @TheSun @nytimes @thismorning @CNN @TheSlyStallone @TheEllenShow @ThisAmerLife @BBCWorld… https://t.co/0FWHLGabEc,0.0,0.0,0.0,1.0,27
627,@NYTimes,🇺🇸 Anti-Self-Defense Agitator 🇺🇸,Sat Mar 10 22:39:42 +0000 2018,RT @FRANKSrealPC: @Bradybuzz @nytimes @KrisB_Brown @AveryWGardiner What’s is like to be wrong about everything? https://t.co/QtiTGdSpG8,-0.1531,0.134,0.167,0.699,28
628,@NYTimes,Dan Alban,Sat Mar 10 22:39:41 +0000 2018,"Dear @nytimes: How on earth is this ""breaking news""?

""Breaking News: Some British schools are encouraging riskier… https://t.co/hEAW2UJN9f",0.7184,0.273,0.0,0.727,29
629,@NYTimes,Rita Best,Sat Mar 10 22:39:40 +0000 2018,"RT @SusanWard2016: @NicolleDWallace @nytimes President Clinton's lawyer didn't have to defend campaign finance, money laundering, corruptio…",0.0,0.0,0.0,1.0,30
630,@NYTimes,Sandyriccobono,Sat Mar 10 22:39:36 +0000 2018,"RT @petefrt: #NRA CEO Wayne LaPierre Delivers Epic Address to CPAC on the importance of the #2A &amp; our individual freedoms

@abc @cbs @nbc @…",0.5719,0.17,0.0,0.83,31
631,@NYTimes,Safiyah Noor,Sat Mar 10 22:39:34 +0000 2018,"@FlangusRobinson @nytimes Four years-oh no, at least every two years and some times more frequently than that. 
#Every2YearsMeetMeAtThePolls",-0.296,0.0,0.115,0.885,32
632,@NYTimes,Alt-Middle,Sat Mar 10 22:39:34 +0000 2018,@larryelder @JillAbramson @nytimes  https://t.co/hDTgHUBfDG,0.0,0.0,0.0,1.0,33
633,@NYTimes,Rod Bamberry,Sat Mar 10 22:39:34 +0000 2018,RT @nytimes: Donald Trump’s victory shook him. Badly. And so Erik Hagerman developed his own eccentric experiment: He swore that he would a…,-0.5423,0.0,0.176,0.824,34
634,@NYTimes,Ra!$y@,Sat Mar 10 22:39:33 +0000 2018,@MayhemMoll @liz_is_online @_Its_My_Opinion @IggyBombay @nytimes Lmao who are they?? I'm sorry but i believed most… https://t.co/hNst7XfCkU,0.3939,0.166,0.068,0.767,35
635,@NYTimes,Jason 😲,Sat Mar 10 22:39:31 +0000 2018,RT @worthacomment: @aogonline_MAGA @Galaxy500X11X @larryelder @JillAbramson @nytimes How do these emotionally dwarfed people even crawl out…,0.0,0.0,0.0,1.0,36
636,@NYTimes,españacainita,Sat Mar 10 22:39:30 +0000 2018,@emenorb @ViudaNegra27 @marnn39 @lasilenciosacat @martawarcry @nytimes @okdiario @abc_es @ABC @elespanolcom… https://t.co/SF0nYXHVAM,0.0,0.0,0.0,1.0,37
637,@NYTimes,Flo Waxman,Sat Mar 10 22:39:25 +0000 2018,@samdolnick @nytimes That’s not being liberal!! That’s just plain stupidity!! Why do u ppl put labels on everything… https://t.co/bP9cld6olC,-0.6209,0.0,0.193,0.807,38
638,@NYTimes,pj sully,Sat Mar 10 22:39:24 +0000 2018,"@nytimes Like a cockroach, he's always in the darkest of places",-0.1779,0.182,0.234,0.584,39
639,@NYTimes,Mark1963USA!,Sat Mar 10 22:39:21 +0000 2018,RT @KrisParonto: How f’d up is the @DNC and its crazy left agenda driven propaganda clown 🤡 shows @CNN @MSNBC @nytimes and many others....…,-0.5267,0.0,0.173,0.827,40
640,@NYTimes,Sara Gomez Arancibia,Sat Mar 10 22:39:20 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,41
641,@NYTimes,Pelos Parados,Sat Mar 10 22:39:16 +0000 2018,@nytimes Satan sends his people all over. Some stay in the White House.,0.0,0.0,0.0,1.0,42
642,@NYTimes,FoxyPP,Sat Mar 10 22:39:15 +0000 2018,"RT @cmclymer: Here’s a crazy idea, @nytimes: instead of these articles on white men who have given up or are Nazis, do profiles on the coun…",-0.34,0.0,0.091,0.909,43
643,@NYTimes,henri,Sat Mar 10 22:39:14 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,44
644,@NYTimes,Ouiseau,Sat Mar 10 22:39:14 +0000 2018,@kellymagsamen @TVietor08 @nytimes He also beat his ex-wife. He’s a monster.,0.0,0.0,0.0,1.0,45
645,@NYTimes,Neil,Sat Mar 10 22:39:13 +0000 2018,This article is the height of idiocy...The Man Who Knew Too Little via @NYTimes https://t.co/5UW42H2XSP,0.0,0.0,0.0,1.0,46
646,@NYTimes,🌸Gigets Mom🌸,Sat Mar 10 22:39:09 +0000 2018,"RT @kellymagsamen: I generally don’t think Steve Bannon should be made 10 feet tall, but this worries me.  And I think the @nytimes should…",-0.657,0.0,0.172,0.828,47
647,@NYTimes,DA4Liberty,Sat Mar 10 22:39:08 +0000 2018,"RT @petefrt: Satellites Show No Acceleration In Global Warming For 23 Years 

@abc @cbs @nbc @cnn @pbs @msnbc @NYTimes @WashingtonPost
#tco…",-0.1531,0.07,0.096,0.833,48
648,@NYTimes,Mahmud Hasan,Sat Mar 10 22:39:08 +0000 2018,"RT @IamRashed_Khan: Mirza Fakhrul,Secretary General of BNP titled @begumziaBD ""Mother of Democracy"" at a public meeting in Khulna on 10 Mar…",0.0,0.0,0.0,1.0,49
649,@NYTimes,Haley Bennett,Sat Mar 10 22:39:08 +0000 2018,"RT @nytimes: Times journalists shine a light on women’s rights around the world, exposing those who would otherwise oppress. https://t.co/3…",-0.2732,0.0,0.104,0.896,50
650,@NYTimes,Numb,Sat Mar 10 22:40:25 +0000 2018,RT @nytimes: Trump has staked his reputation as a deal maker on the presumption that he can personally achieve what no other president has…,-0.296,0.0,0.091,0.909,51
651,@NYTimes,Luanne Hanford,Sat Mar 10 22:40:25 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,52
652,@NYTimes,William Washington,Sat Mar 10 22:40:24 +0000 2018,"@nytimes For good or ill, a lot of the Trump voters hadn't voted for decades until he ran. People have to have a reason to vote.",0.0258,0.105,0.101,0.794,53
653,@NYTimes,QuestionEverything,Sat Mar 10 22:40:20 +0000 2018,RT @larryelder: “That’s why I carry a little plastic Obama doll in my purse. I pull him out every now and then to remind myself...you have…,0.0,0.0,0.0,1.0,54
654,@NYTimes,Victor Z Glenn,Sat Mar 10 22:40:19 +0000 2018,Followed up by an entertaining discussion with the hosts of the podcast #StillProcessing @jennydeluxe and… https://t.co/dKT5yePyDb,0.4404,0.162,0.0,0.838,55
655,@NYTimes,NewsJunkie101,Sat Mar 10 22:40:12 +0000 2018,RT @CarlosGSmith: My conversation w/the @nytimes-- “The bill doesn’t deal with the real problem at all: The problem is GUNS!” #Sayfie #Neve…,-0.69,0.0,0.222,0.778,56
656,@NYTimes,Belle,Sat Mar 10 22:40:10 +0000 2018,RT @NicolleDWallace: Wow - big deal:  “Trump Talks With Clinton Impeachment Lawyer About Aiding in Mueller Response” via @NYTimes https://t…,0.5859,0.174,0.0,0.826,57
657,@NYTimes,The Tweetwit,Sat Mar 10 22:40:09 +0000 2018,RT @SargeWhitney: @realDonaldTrump @palmbeachpost @miamiherald @washingtonpost @cnn @dcexaminer @usedgov @nytimes @MELANIATRUMP @IvankaTrum…,0.0,0.0,0.0,1.0,58
658,@NYTimes,News 365247,Sat Mar 10 22:40:08 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,59
659,@NYTimes,pete602,Sat Mar 10 22:40:08 +0000 2018,"Poll: Satisfaction with Trump economy reaches 17-year high

ICYMI @abc @cbs @nbc @cnn @pbs @msnbc @NYTimes… https://t.co/ryV7g7sspz",0.4767,0.215,0.0,0.785,60
660,@NYTimes,Peter J Pierre,Sat Mar 10 22:40:08 +0000 2018,RT @nytimes: A group of doctors in Quebec want the money that would have been used for their raises to go to nurses and health care workers…,0.5423,0.158,0.0,0.842,61
661,@NYTimes,THELONEWOLVES,Sat Mar 10 22:40:07 +0000 2018,@KatyTurNBC @SenatorMenendez @MSNBC @CNN @AriMelber @JoyAnnReid @CoryBooker @KamalaHarris @FBI @chrislhayes @maddow… https://t.co/nuCMxR14jj,0.0,0.0,0.0,1.0,62
662,@NYTimes,David Schæfer,Sat Mar 10 22:40:06 +0000 2018,"RT @kellymagsamen: I generally don’t think Steve Bannon should be made 10 feet tall, but this worries me.  And I think the @nytimes should…",-0.657,0.0,0.172,0.828,63
663,@NYTimes,NYT Retweeter,Sat Mar 10 22:40:05 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,64
664,@NYTimes,gladys quintero,Sat Mar 10 22:40:03 +0000 2018,@DraNils @Salud_VzlaAnons @Orion_fighter @codevida @DrWilfredoBello @CxMaxilo @nytimes @AguerridaMujer @wadihkho… https://t.co/ptsK69YrTA,0.0,0.0,0.0,1.0,65
665,@NYTimes,MarOficial®,Sat Mar 10 22:40:02 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,66
666,@NYTimes,p k n,Sat Mar 10 22:40:01 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,67
667,@NYTimes,Xseane 🌊,Sat Mar 10 22:40:00 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,68
668,@NYTimes,Jazzmanahn,Sat Mar 10 22:39:57 +0000 2018,RT @pashulman: The @nytimes should ditch its opinion columnists altogether and replace them with thematic columns with a rotating cast of h…,0.0,0.0,0.0,1.0,69
669,@NYTimes,Michael Rosato,Sat Mar 10 22:39:57 +0000 2018,@nytimes Like Truman ?,0.3612,0.556,0.0,0.444,70
670,@NYTimes,Ted  Pert,Sat Mar 10 22:39:54 +0000 2018,"RT @petefrt: For a Running Account of Trump Administration Accomplishment, see https://t.co/wLnDn0Fzuy

#MAGA 

@abc @cbs @nbc @cnn @pbs @m…",0.0,0.0,0.0,1.0,71
671,@NYTimes,𝖘𝖚𝖕𝖊𝖗 𝖈𝖍𝖑𝖔𝖊,Sat Mar 10 22:39:54 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,72
672,@NYTimes,Adriana Fernanda Moreno Tenorio,Sat Mar 10 22:39:52 +0000 2018,"RT @nytimes: “It’s more than just racist,” one activist said. “It celebrates human subjugation.” https://t.co/eHZNoiKExV",0.5719,0.209,0.0,0.791,73
673,@NYTimes,VivBWoke,Sat Mar 10 22:39:48 +0000 2018,"RT @nytimes: John Kelly thwarted a plan by the EPA chief Scott Pruitt, to hold military-style debates challenging climate change science ht…",0.128,0.074,0.051,0.876,74
674,@NYTimes,Duran R Cribbs,Sat Mar 10 22:39:47 +0000 2018,RT @nytimes: Here are some of the highlights of the past week https://t.co/9cec4Q183M,0.0,0.0,0.0,1.0,75
675,@NYTimes,Numb,Sat Mar 10 22:39:45 +0000 2018,"RT @nytimes: One year ago today, the invasion of the toddlers https://t.co/Tdov9NdtSA",0.0,0.0,0.0,1.0,76
676,@NYTimes,Barbara Byrne 👻 💂,Sat Mar 10 22:39:45 +0000 2018,@PaulHollywood @malejudge @TheSun @nytimes @thismorning @CNN @TheSlyStallone @TheEllenShow @ThisAmerLife @BBCWorld… https://t.co/0FWHLGabEc,0.0,0.0,0.0,1.0,77
677,@NYTimes,🇺🇸 Anti-Self-Defense Agitator 🇺🇸,Sat Mar 10 22:39:42 +0000 2018,RT @FRANKSrealPC: @Bradybuzz @nytimes @KrisB_Brown @AveryWGardiner What’s is like to be wrong about everything? https://t.co/QtiTGdSpG8,-0.1531,0.134,0.167,0.699,78
678,@NYTimes,Dan Alban,Sat Mar 10 22:39:41 +0000 2018,"Dear @nytimes: How on earth is this ""breaking news""?

""Breaking News: Some British schools are encouraging riskier… https://t.co/hEAW2UJN9f",0.7184,0.273,0.0,0.727,79
679,@NYTimes,Rita Best,Sat Mar 10 22:39:40 +0000 2018,"RT @SusanWard2016: @NicolleDWallace @nytimes President Clinton's lawyer didn't have to defend campaign finance, money laundering, corruptio…",0.0,0.0,0.0,1.0,80
680,@NYTimes,Sandyriccobono,Sat Mar 10 22:39:36 +0000 2018,"RT @petefrt: #NRA CEO Wayne LaPierre Delivers Epic Address to CPAC on the importance of the #2A &amp; our individual freedoms

@abc @cbs @nbc @…",0.5719,0.17,0.0,0.83,81
681,@NYTimes,Safiyah Noor,Sat Mar 10 22:39:34 +0000 2018,"@FlangusRobinson @nytimes Four years-oh no, at least every two years and some times more frequently than that. 
#Every2YearsMeetMeAtThePolls",-0.296,0.0,0.115,0.885,82
682,@NYTimes,Alt-Middle,Sat Mar 10 22:39:34 +0000 2018,@larryelder @JillAbramson @nytimes  https://t.co/hDTgHUBfDG,0.0,0.0,0.0,1.0,83
683,@NYTimes,Rod Bamberry,Sat Mar 10 22:39:34 +0000 2018,RT @nytimes: Donald Trump’s victory shook him. Badly. And so Erik Hagerman developed his own eccentric experiment: He swore that he would a…,-0.5423,0.0,0.176,0.824,84
684,@NYTimes,Ra!$y@,Sat Mar 10 22:39:33 +0000 2018,@MayhemMoll @liz_is_online @_Its_My_Opinion @IggyBombay @nytimes Lmao who are they?? I'm sorry but i believed most… https://t.co/hNst7XfCkU,0.3939,0.166,0.068,0.767,85
685,@NYTimes,Jason 😲,Sat Mar 10 22:39:31 +0000 2018,RT @worthacomment: @aogonline_MAGA @Galaxy500X11X @larryelder @JillAbramson @nytimes How do these emotionally dwarfed people even crawl out…,0.0,0.0,0.0,1.0,86
686,@NYTimes,españacainita,Sat Mar 10 22:39:30 +0000 2018,@emenorb @ViudaNegra27 @marnn39 @lasilenciosacat @martawarcry @nytimes @okdiario @abc_es @ABC @elespanolcom… https://t.co/SF0nYXHVAM,0.0,0.0,0.0,1.0,87
687,@NYTimes,Flo Waxman,Sat Mar 10 22:39:25 +0000 2018,@samdolnick @nytimes That’s not being liberal!! That’s just plain stupidity!! Why do u ppl put labels on everything… https://t.co/bP9cld6olC,-0.6209,0.0,0.193,0.807,88
688,@NYTimes,pj sully,Sat Mar 10 22:39:24 +0000 2018,"@nytimes Like a cockroach, he's always in the darkest of places",-0.1779,0.182,0.234,0.584,89
689,@NYTimes,Mark1963USA!,Sat Mar 10 22:39:21 +0000 2018,RT @KrisParonto: How f’d up is the @DNC and its crazy left agenda driven propaganda clown 🤡 shows @CNN @MSNBC @nytimes and many others....…,-0.5267,0.0,0.173,0.827,90
690,@NYTimes,Sara Gomez Arancibia,Sat Mar 10 22:39:20 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,91
691,@NYTimes,Pelos Parados,Sat Mar 10 22:39:16 +0000 2018,@nytimes Satan sends his people all over. Some stay in the White House.,0.0,0.0,0.0,1.0,92
692,@NYTimes,FoxyPP,Sat Mar 10 22:39:15 +0000 2018,"RT @cmclymer: Here’s a crazy idea, @nytimes: instead of these articles on white men who have given up or are Nazis, do profiles on the coun…",-0.34,0.0,0.091,0.909,93
693,@NYTimes,henri,Sat Mar 10 22:39:14 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,94
694,@NYTimes,Ouiseau,Sat Mar 10 22:39:14 +0000 2018,@kellymagsamen @TVietor08 @nytimes He also beat his ex-wife. He’s a monster.,0.0,0.0,0.0,1.0,95
695,@NYTimes,Neil,Sat Mar 10 22:39:13 +0000 2018,This article is the height of idiocy...The Man Who Knew Too Little via @NYTimes https://t.co/5UW42H2XSP,0.0,0.0,0.0,1.0,96
696,@NYTimes,🌸Gigets Mom🌸,Sat Mar 10 22:39:09 +0000 2018,"RT @kellymagsamen: I generally don’t think Steve Bannon should be made 10 feet tall, but this worries me.  And I think the @nytimes should…",-0.657,0.0,0.172,0.828,97
697,@NYTimes,DA4Liberty,Sat Mar 10 22:39:08 +0000 2018,"RT @petefrt: Satellites Show No Acceleration In Global Warming For 23 Years 

@abc @cbs @nbc @cnn @pbs @msnbc @NYTimes @WashingtonPost
#tco…",-0.1531,0.07,0.096,0.833,98
698,@NYTimes,Mahmud Hasan,Sat Mar 10 22:39:08 +0000 2018,"RT @IamRashed_Khan: Mirza Fakhrul,Secretary General of BNP titled @begumziaBD ""Mother of Democracy"" at a public meeting in Khulna on 10 Mar…",0.0,0.0,0.0,1.0,99
699,@NYTimes,Haley Bennett,Sat Mar 10 22:39:08 +0000 2018,"RT @nytimes: Times journalists shine a light on women’s rights around the world, exposing those who would otherwise oppress. https://t.co/3…",-0.2732,0.0,0.104,0.896,100
700,@NYTimes,Numb,Sat Mar 10 22:40:25 +0000 2018,RT @nytimes: Trump has staked his reputation as a deal maker on the presumption that he can personally achieve what no other president has…,-0.296,0.0,0.091,0.909,101
701,@NYTimes,Luanne Hanford,Sat Mar 10 22:40:25 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,102
702,@NYTimes,William Washington,Sat Mar 10 22:40:24 +0000 2018,"@nytimes For good or ill, a lot of the Trump voters hadn't voted for decades until he ran. People have to have a reason to vote.",0.0258,0.105,0.101,0.794,103
703,@NYTimes,QuestionEverything,Sat Mar 10 22:40:20 +0000 2018,RT @larryelder: “That’s why I carry a little plastic Obama doll in my purse. I pull him out every now and then to remind myself...you have…,0.0,0.0,0.0,1.0,104
704,@NYTimes,Victor Z Glenn,Sat Mar 10 22:40:19 +0000 2018,Followed up by an entertaining discussion with the hosts of the podcast #StillProcessing @jennydeluxe and… https://t.co/dKT5yePyDb,0.4404,0.162,0.0,0.838,105
705,@NYTimes,NewsJunkie101,Sat Mar 10 22:40:12 +0000 2018,RT @CarlosGSmith: My conversation w/the @nytimes-- “The bill doesn’t deal with the real problem at all: The problem is GUNS!” #Sayfie #Neve…,-0.69,0.0,0.222,0.778,106
706,@NYTimes,Belle,Sat Mar 10 22:40:10 +0000 2018,RT @NicolleDWallace: Wow - big deal:  “Trump Talks With Clinton Impeachment Lawyer About Aiding in Mueller Response” via @NYTimes https://t…,0.5859,0.174,0.0,0.826,107
707,@NYTimes,The Tweetwit,Sat Mar 10 22:40:09 +0000 2018,RT @SargeWhitney: @realDonaldTrump @palmbeachpost @miamiherald @washingtonpost @cnn @dcexaminer @usedgov @nytimes @MELANIATRUMP @IvankaTrum…,0.0,0.0,0.0,1.0,108
708,@NYTimes,News 365247,Sat Mar 10 22:40:08 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,109
709,@NYTimes,pete602,Sat Mar 10 22:40:08 +0000 2018,"Poll: Satisfaction with Trump economy reaches 17-year high

ICYMI @abc @cbs @nbc @cnn @pbs @msnbc @NYTimes… https://t.co/ryV7g7sspz",0.4767,0.215,0.0,0.785,110
710,@NYTimes,Peter J Pierre,Sat Mar 10 22:40:08 +0000 2018,RT @nytimes: A group of doctors in Quebec want the money that would have been used for their raises to go to nurses and health care workers…,0.5423,0.158,0.0,0.842,111
711,@NYTimes,THELONEWOLVES,Sat Mar 10 22:40:07 +0000 2018,@KatyTurNBC @SenatorMenendez @MSNBC @CNN @AriMelber @JoyAnnReid @CoryBooker @KamalaHarris @FBI @chrislhayes @maddow… https://t.co/nuCMxR14jj,0.0,0.0,0.0,1.0,112
712,@NYTimes,David Schæfer,Sat Mar 10 22:40:06 +0000 2018,"RT @kellymagsamen: I generally don’t think Steve Bannon should be made 10 feet tall, but this worries me.  And I think the @nytimes should…",-0.657,0.0,0.172,0.828,113
713,@NYTimes,NYT Retweeter,Sat Mar 10 22:40:05 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,114
714,@NYTimes,gladys quintero,Sat Mar 10 22:40:03 +0000 2018,@DraNils @Salud_VzlaAnons @Orion_fighter @codevida @DrWilfredoBello @CxMaxilo @nytimes @AguerridaMujer @wadihkho… https://t.co/ptsK69YrTA,0.0,0.0,0.0,1.0,115
715,@NYTimes,MarOficial®,Sat Mar 10 22:40:02 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,116
716,@NYTimes,p k n,Sat Mar 10 22:40:01 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,117
717,@NYTimes,Xseane 🌊,Sat Mar 10 22:40:00 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,118
718,@NYTimes,Jazzmanahn,Sat Mar 10 22:39:57 +0000 2018,RT @pashulman: The @nytimes should ditch its opinion columnists altogether and replace them with thematic columns with a rotating cast of h…,0.0,0.0,0.0,1.0,119
719,@NYTimes,Michael Rosato,Sat Mar 10 22:39:57 +0000 2018,@nytimes Like Truman ?,0.3612,0.556,0.0,0.444,120
